motif,NumOfProbes,PercentageOfProbes,lowerOR,upperOR,OR,p.value,FDR,TF family,TF subfamily,TF.family.member,TF.subfamily.member
ZN260_HUMAN.H11MO.0.C,10,0.12658227848101267,1.1782608266331556,5.426351392890961,2.656921124549137,0.009623689139929156,0.08431664007824295,More than 3 adjacent zinc finger factors{2.3.3},ZNF146-like factors{2.3.3.55},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,ZNF146;ZNF260
CEBPB_HUMAN.H11MO.0.A,9,0.11392405063291139,1.1505310018763482,5.748209716153608,2.721661281302369,0.01170220865486627,0.0935326150478272,C/EBP-related{1.1.8},C/EBP{1.1.8.1},CEBPA;CEBPB;CEBPD;CEBPE;CEBPG;DBP;DDIT3;HLF;NFIL3;TEF,CEBPA;CEBPB;CEBPD;CEBPE;CEBPG;DDIT3
HXA13_HUMAN.H11MO.0.C,9,0.11392405063291139,1.1505310018763482,5.748209716153608,2.721661281302369,0.01170220865486627,0.0935326150478272,HOX-related factors{3.1.1},HOX9-13{3.1.1.8},CDX1;CDX2;CDX4;EVX1;EVX2;GBX1;GBX2;GSX1;GSX2;HDX;HMBOX1;HNF1A;HNF1B;HOXA1;HOXA10;HOXA11;HOXA13;HOXA2;HOXA3;HOXA4;HOXA5;HOXA6;HOXA7;HOXA9;HOXB1;HOXB13;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;HOXC10;HOXC11;HOXC12;HOXC13;HOXC4;HOXC5;HOXC6;HOXC8;HOXC9;HOXD1;HOXD10;HOXD11;HOXD12;HOXD13;HOXD3;HOXD4;HOXD8;HOXD9;MEOX1;MEOX2;MNX1;PDX1;POU1F1;POU2F1;POU2F2;POU2F3;POU3F1;POU3F2;POU3F3;POU3F4;POU4F1;POU4F2;POU4F3;POU5F1;POU5F2;POU6F1;POU6F2,HOXA10;HOXA11;HOXA13;HOXA9;HOXB13;HOXC10;HOXC11;HOXC12;HOXC13;HOXC9;HOXD10;HOXD11;HOXD12;HOXD13;HOXD9
SOX7_HUMAN.H11MO.0.D,8,0.10126582278481013,1.1220790502839602,6.19122091755925,2.814321535016397,0.014066348742830566,0.10646391803469325,SOX-related factors{4.1.1},Group F{4.1.1.6},BBX;CIC;HBP1;SOX1;SOX10;SOX11;SOX12;SOX13;SOX14;SOX15;SOX17;SOX18;SOX2;SOX21;SOX3;SOX30;SOX4;SOX5;SOX6;SOX7;SOX8;SOX9;SRY,SOX17;SOX18;SOX7
JUNB_HUMAN.H11MO.0.A,19,0.24050632911392406,1.1188829633994695,3.5168850652588337,2.0242697901588196,0.01240170285699801,0.09561712902745466,Jun-related factors{1.1.1},Jun factors{1.1.1.1},ATF2;ATF7;BACH1;BACH2;CREB5;JUN;JUNB;JUND;NFE2;NFE2L1;NFE2L2;NFE2L3,JUNB;JUND;JUN
HXC10_HUMAN.H11MO.0.D,13,0.16455696202531644,1.1167487838671561,4.283127329347967,2.2659091396727664,0.019183283074712794,0.11587435852748684,HOX-related factors{3.1.1},HOX9-13{3.1.1.8},CDX1;CDX2;CDX4;EVX1;EVX2;GBX1;GBX2;GSX1;GSX2;HDX;HMBOX1;HNF1A;HNF1B;HOXA1;HOXA10;HOXA11;HOXA13;HOXA2;HOXA3;HOXA4;HOXA5;HOXA6;HOXA7;HOXA9;HOXB1;HOXB13;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;HOXC10;HOXC11;HOXC12;HOXC13;HOXC4;HOXC5;HOXC6;HOXC8;HOXC9;HOXD1;HOXD10;HOXD11;HOXD12;HOXD13;HOXD3;HOXD4;HOXD8;HOXD9;MEOX1;MEOX2;MNX1;PDX1;POU1F1;POU2F1;POU2F2;POU2F3;POU3F1;POU3F2;POU3F3;POU3F4;POU4F1;POU4F2;POU4F3;POU5F1;POU5F2;POU6F1;POU6F2,HOXA10;HOXA11;HOXA13;HOXA9;HOXB13;HOXC10;HOXC11;HOXC12;HOXC13;HOXC9;HOXD10;HOXD11;HOXD12;HOXD13;HOXD9
STAT2_HUMAN.H11MO.0.A,23,0.2911392405063291,1.109302643281975,3.232391667485648,1.921045901689,0.01570757998353187,0.10912513586377838,STAT factors{6.2.1},STAT2{6.2.1.0.2},STAT1;STAT2;STAT3;STAT4;STAT5A;STAT5B;STAT6,STAT2
BACH2_HUMAN.H11MO.0.A,19,0.24050632911392406,1.1076519974898846,3.48026992085535,2.0036731997919404,0.01899432674768696,0.11587435852748684,Jun-related factors{1.1.1},NF-E2-like factors{1.1.1.2},ATF2;ATF7;BACH1;BACH2;CREB5;JUN;JUNB;JUND;NFE2;NFE2L1;NFE2L2;NFE2L3,BACH1;BACH2;NFE2L1;NFE2L2;NFE2
HMX1_HUMAN.H11MO.0.D,9,0.11392405063291139,1.1057380114443207,5.506140684881748,2.6120517930297846,0.014589746335582313,0.10912513586377838,NK-related factors{3.1.2},NK-5/HMX{3.1.2.18},BARHL1;BARHL2;BARX1;BARX2;BSX;DBX1;DBX2;DLX1;DLX2;DLX3;DLX4;DLX5;DLX6;EMX1;EMX2;EN1;EN2;HHEX;HLX;HMX1;HMX2;HMX3;LBX1;LBX2;MSX1;MSX2;NANOG;NKX1-1;NKX1-2;NKX2-1;NKX2-2;NKX2-3;NKX2-4;NKX2-5;NKX2-6;NKX2-8;NKX3-1;NKX3-2;NKX6-1;NKX6-2;NKX6-3;NOTO;TLX1;TLX2;TLX3;VAX1;VAX2;VENTX,HMX1;HMX2;HMX3
HXA10_HUMAN.H11MO.0.C,10,0.12658227848101267,1.0996265507156062,5.038408184748401,2.474518561567764,0.022157325856937773,0.12499643317364131,HOX-related factors{3.1.1},HOX9-13{3.1.1.8},CDX1;CDX2;CDX4;EVX1;EVX2;GBX1;GBX2;GSX1;GSX2;HDX;HMBOX1;HNF1A;HNF1B;HOXA1;HOXA10;HOXA11;HOXA13;HOXA2;HOXA3;HOXA4;HOXA5;HOXA6;HOXA7;HOXA9;HOXB1;HOXB13;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;HOXC10;HOXC11;HOXC12;HOXC13;HOXC4;HOXC5;HOXC6;HOXC8;HOXC9;HOXD1;HOXD10;HOXD11;HOXD12;HOXD13;HOXD3;HOXD4;HOXD8;HOXD9;MEOX1;MEOX2;MNX1;PDX1;POU1F1;POU2F1;POU2F2;POU2F3;POU3F1;POU3F2;POU3F3;POU3F4;POU4F1;POU4F2;POU4F3;POU5F1;POU5F2;POU6F1;POU6F2,HOXA10;HOXA11;HOXA13;HOXA9;HOXB13;HOXC10;HOXC11;HOXC12;HOXC13;HOXC9;HOXD10;HOXD11;HOXD12;HOXD13;HOXD9
PRDM6_HUMAN.H11MO.0.C,20,0.25316455696202533,1.0987441927430257,3.3770081608361164,1.962469248609395,0.015375121887634874,0.10912513586377838,More than 3 adjacent zinc finger factors{2.3.3},unclassified{2.3.3.0},BCL6B;BCL6;CTCFL;CTCF;FEZF1;GFI1B;GFI1;GLI1;GLI2;GLI3;GLIS1;GLIS2;GLIS3;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;ZNF146;PLAG1;PLAGL1;PRDM14;PRDM1;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;YY1;YY2;WT1;ZNF324;ZNF354A;ZBTB14;ZBTB18;ZBTB48;ZBTB49;ZBTB7A;ZBTB7B;ZBTB6;ZFP64;ZFP28;ZFP42;ZFP82;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIM3;ZKSCAN1;ZKSCAN3;ZNF121;ZNF136;ZNF140;ZNF143;ZNF148;ZNF214;ZNF232;ZNF250;ZNF257;ZNF260;ZNF263;ZNF264;ZNF274;ZNF281;ZNF282;ZNF317;ZNF320;ZNF322;ZNF329;ZNF331;ZNF333;ZNF350;ZNF384;ZNF394;ZNF410;ZNF436;ZNF449;ZNF490;ZNF502;ZNF524;ZNF528;ZNF547;ZNF549;ZNF554;ZNF563;ZNF582;ZNF586;ZNF589;ZNF652;ZNF667;ZNF680;ZNF708;ZNF713;ZNF768;ZNF816;ZNF18;ZNF41;ZNF76;ZNF85;ZSCAN16;ZSCAN22;ZSCAN31;ZSCAN4,MYNN;MZF1;OSR2;PRDM14;PRDM6;WT1;ZBTB14;ZBTB48;ZBTB49;ZFP64;ZFP28;ZIM3;ZNF121;ZNF250;ZNF257;ZNF263;ZNF274;ZNF317;ZNF320;ZNF329;ZNF331;ZNF394;ZNF449;ZNF502;ZNF528;ZNF547;ZNF549;ZNF554;ZNF586;ZNF589;ZNF667;ZNF680;ZNF708;ZNF713;ZNF768;ZNF18;ZNF85;ZSCAN16;ZSCAN22
E2F8_HUMAN.H11MO.0.D,12,0.1518987341772152,1.092907982924265,4.404293389769017,2.2823916102629136,0.015852159814193488,0.10912513586377838,E2F-related factors{3.3.2},E2F{3.3.2.1},E2F1;E2F2;E2F3;E2F4;E2F5;E2F6;E2F7;E2F8;TFDP1;TFDP2,E2F1;E2F2;E2F3;E2F4;E2F5;E2F6;E2F7;E2F8
IRF9_HUMAN.H11MO.0.C,12,0.1518987341772152,1.092907982924265,4.404293389769017,2.2823916102629136,0.015852159814193488,0.10912513586377838,Interferon-regulatory factors{3.5.3},IRF-9 (ISGF-3gamma){3.5.3.0.9},IRF1;IRF2;IRF3;IRF4;IRF5;IRF6;IRF7;IRF8;IRF9,IRF9
HXB7_HUMAN.H11MO.0.C,9,0.11392405063291139,1.0915376624627326,5.429916842046723,2.5774437478047876,0.01566111544456094,0.10912513586377838,HOX-related factors{3.1.1},HOX6-7{3.1.1.6},CDX1;CDX2;CDX4;EVX1;EVX2;GBX1;GBX2;GSX1;GSX2;HDX;HMBOX1;HNF1A;HNF1B;HOXA1;HOXA10;HOXA11;HOXA13;HOXA2;HOXA3;HOXA4;HOXA5;HOXA6;HOXA7;HOXA9;HOXB1;HOXB13;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;HOXC10;HOXC11;HOXC12;HOXC13;HOXC4;HOXC5;HOXC6;HOXC8;HOXC9;HOXD1;HOXD10;HOXD11;HOXD12;HOXD13;HOXD3;HOXD4;HOXD8;HOXD9;MEOX1;MEOX2;MNX1;PDX1;POU1F1;POU2F1;POU2F2;POU2F3;POU3F1;POU3F2;POU3F3;POU3F4;POU4F1;POU4F2;POU4F3;POU5F1;POU5F2;POU6F1;POU6F2,HOXA7;HOXB6;HOXB7;HOXC6
ZN333_HUMAN.H11MO.0.D,9,0.11392405063291139,1.0915376624627326,5.429916842046723,2.5774437478047876,0.01566111544456094,0.10912513586377838,More than 3 adjacent zinc finger factors{2.3.3},ZNF177-like factors{2.3.3.40},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,ZNF333
PO2F1_HUMAN.H11MO.0.C,10,0.12658227848101267,1.0874779436587558,4.979108980107301,2.4463619272694634,0.022766381182370617,0.12589614541918748,POU domain factors{3.1.10},POU2 (Oct-1/2-like factors){3.1.10.2},CDX1;CDX2;CDX4;EVX1;EVX2;GBX1;GBX2;GSX1;GSX2;HDX;HMBOX1;HNF1A;HNF1B;HOXA1;HOXA10;HOXA11;HOXA13;HOXA2;HOXA3;HOXA4;HOXA5;HOXA6;HOXA7;HOXA9;HOXB1;HOXB13;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;HOXC10;HOXC11;HOXC12;HOXC13;HOXC4;HOXC5;HOXC6;HOXC8;HOXC9;HOXD1;HOXD10;HOXD11;HOXD12;HOXD13;HOXD3;HOXD4;HOXD8;HOXD9;MEOX1;MEOX2;MNX1;PDX1;POU1F1;POU2F1;POU2F2;POU2F3;POU3F1;POU3F2;POU3F3;POU3F4;POU4F1;POU4F2;POU4F3;POU5F1;POU5F1B;POU5F2;POU6F1;POU6F2,POU2F1;POU2F2;POU2F3
SOX2_HUMAN.H11MO.0.A,20,0.25316455696202533,1.0833031988462771,3.3284351961901977,1.9346721817699095,0.016422708881720212,0.11115069689308685,SOX-related factors{4.1.1},Group B{4.1.1.2},BBX;CIC;HBP1;SOX1;SOX10;SOX11;SOX12;SOX13;SOX14;SOX15;SOX17;SOX18;SOX2;SOX21;SOX3;SOX30;SOX4;SOX5;SOX6;SOX7;SOX8;SOX9;SRY,SOX1;SOX21;SOX2;SOX3
GATA2_HUMAN.H11MO.1.A,11,0.13924050632911392,1.078136173820453,4.603946129713098,2.329041825355049,0.019191375586841412,0.11587435852748684,GATA-type zinc fingers{2.2.1},Two zinc-finger GATA factors{2.2.1.1},GATA1;GATA2;GATA3;GATA4;GATA5;GATA6;GATAD2A;GATAD2B;TRPS1;ZGLP1,GATA1;GATA2;GATA3;GATA4;GATA5;GATA6
FOS_HUMAN.H11MO.0.A,18,0.22784810126582278,1.0725695296450015,3.449854676459,1.9667725163333538,0.017996653493888747,0.1145081371037141,Fos-related factors{1.1.2},Fos factors{1.1.2.1},ATF3;FOS;FOSB;FOSL1;FOSL2;JDP2,FOSB;FOSL1;FOSL2;FOS
GATA5_HUMAN.H11MO.0.D,8,0.10126582278481013,1.0717547331430735,5.889079681241399,2.6835159377992466,0.017754490515621744,0.1145081371037141,GATA-type zinc fingers{2.2.1},Two zinc-finger GATA factors{2.2.1.1},GATA1;GATA2;GATA3;GATA4;GATA5;GATA6;GATAD2A;GATAD2B;TRPS1;ZGLP1,GATA1;GATA2;GATA3;GATA4;GATA5;GATA6
SOX8_HUMAN.H11MO.0.D,8,0.10126582278481013,1.0559299220297362,5.7942801895325395,2.6425741352660594,0.01912654725246828,0.11587435852748684,SOX-related factors{4.1.1},Group E{4.1.1.5},BBX;CIC;HBP1;SOX1;SOX10;SOX11;SOX12;SOX13;SOX14;SOX15;SOX17;SOX18;SOX2;SOX21;SOX3;SOX30;SOX4;SOX5;SOX6;SOX7;SOX8;SOX9;SRY,SOX10;SOX8;SOX9
STAT1_HUMAN.H11MO.1.A,25,0.31645569620253167,1.0542988241744877,2.9850636530306147,1.7954647424837293,0.023040135969401805,0.12598542434332474,STAT factors{6.2.1},STAT1{6.2.1.0.1},STAT1;STAT2;STAT3;STAT4;STAT5A;STAT5B;STAT6,STAT1
TBP_HUMAN.H11MO.0.A,8,0.10126582278481013,1.0405294110166616,5.7033928281310855,2.6023573461575755,0.020573431736028474,0.12016754445816631,TBP-related factors{8.1.1},TBP{8.1.1.0.1},TBP;TBPL1;TBPL2,TBP
SOX2_HUMAN.H11MO.1.A,12,0.1518987341772152,1.0385115457735767,4.173940636417794,2.1662981712193075,0.029605877005905456,0.15017191560232307,SOX-related factors{4.1.1},Group B{4.1.1.2},BBX;CIC;HBP1;SOX1;SOX10;SOX11;SOX12;SOX13;SOX14;SOX15;SOX17;SOX18;SOX2;SOX21;SOX3;SOX30;SOX4;SOX5;SOX6;SOX7;SOX8;SOX9;SRY,SOX1;SOX21;SOX2;SOX3
LHX3_HUMAN.H11MO.0.C,7,0.08860759493670886,1.0356363911471842,6.4318544144356,2.789125330682222,0.021356434898104557,0.12287918885401951,HD-LIM factors{3.1.5},Lhx-3-like factors{3.1.5.4},ISL1;ISL2;LHX1;LHX2;LHX3;LHX4;LHX5;LHX6;LHX8;LHX9;LMX1A;LMX1B,LHX3;LHX4
SIX2_HUMAN.H11MO.0.A,12,0.1518987341772152,1.0299259695106966,4.137811071851777,2.1478771397711838,0.03024543267867547,0.1507159223097008,HD-SINE factors{3.1.6},SIX1-like factors{3.1.6.1},SIX1;SIX2;SIX3;SIX4;SIX5;SIX6,SIX1;SIX2
VAX1_HUMAN.H11MO.0.D,8,0.10126582278481013,1.025609028394574,5.614215228153826,2.5636715814054836,0.02209717652978977,0.12499643317364131,NK-related factors{3.1.2},VAX{3.1.2.22},BARHL1;BARHL2;BARX1;BARX2;BSX;DBX1;DBX2;DLX1;DLX2;DLX3;DLX4;DLX5;DLX6;EMX1;EMX2;EN1;EN2;HHEX;HLX;HMX1;HMX2;HMX3;LBX1;LBX2;MSX1;MSX2;NANOG;NKX1-1;NKX1-2;NKX2-1;NKX2-2;NKX2-3;NKX2-4;NKX2-5;NKX2-6;NKX2-8;NKX3-1;NKX3-2;NKX6-1;NKX6-2;NKX6-3;NOTO;TLX1;TLX2;TLX3;VAX1;VAX2;VENTX,VAX1;VAX2
FOXQ1_HUMAN.H11MO.0.C,11,0.13924050632911392,1.01898458885464,4.337555033308597,2.1980825068957395,0.02480978982189841,0.13146590038292308,Forkhead box (FOX) factors{3.3.1},FOXQ{3.3.1.17},FOXA1;FOXA2;FOXA3;FOXB1;FOXB2;FOXC1;FOXC2;FOXD1;FOXD2;FOXD3;FOXD4;FOXD4L1;FOXD4L3;FOXD4L4;FOXD4L5;FOXD4L6;FOXE1;FOXE3;FOXF1;FOXF2;FOXG1;FOXH1;FOXI1;FOXI2;FOXI3;FOXJ1;FOXJ2;FOXJ3;FOXK1;FOXK2;FOXL1;FOXL2;FOXM1;FOXN1;FOXN2;FOXN3;FOXN4;FOXO1;FOXO3;FOXO4;FOXO6;FOXP1;FOXP2;FOXP3;FOXP4;FOXQ1;FOXR1;FOXR2;FOXS1,FOXQ1
SIX1_HUMAN.H11MO.0.A,11,0.13924050632911392,1.01898458885464,4.337555033308597,2.1980825068957395,0.02480978982189841,0.13146590038292308,HD-SINE factors{3.1.6},SIX1-like factors{3.1.6.1},SIX1;SIX2;SIX3;SIX4;SIX5;SIX6,SIX1;SIX2
PBX1_HUMAN.H11MO.0.A,15,0.189873417721519,1.0128375488897894,3.561545854167993,1.9557320826417641,0.027673852535693176,0.14130159142396978,TALE-type homeo domain factors{3.1.4},PBX{3.1.4.4},IRX2;IRX3;MEIS1;MEIS2;MEIS3;PBX1;PBX2;PBX3;PKNOX1;TGIF2LX;TGIF1;TGIF2,PBX1;PBX2;PBX3
FOXO6_HUMAN.H11MO.0.D,11,0.13924050632911392,1.0005462602116386,4.254514067433419,2.1574409210214327,0.04145700268522319,0.18583342482736676,Forkhead box (FOX) factors{3.3.1},FOXO{3.3.1.15},FOXA1;FOXA2;FOXA3;FOXB1;FOXB2;FOXC1;FOXC2;FOXD1;FOXD2;FOXD3;FOXD4;FOXD4L1;FOXD4L3;FOXD4L4;FOXD4L5;FOXD4L6;FOXE1;FOXE3;FOXF1;FOXF2;FOXG1;FOXH1;FOXI1;FOXI2;FOXI3;FOXJ1;FOXJ2;FOXJ3;FOXK1;FOXK2;FOXL1;FOXL2;FOXM1;FOXN1;FOXN2;FOXN3;FOXN4;FOXO1;FOXO3;FOXO4;FOXO6;FOXP1;FOXP2;FOXP3;FOXP4;FOXQ1;FOXR1;FOXR2;FOXS1,FOXO1;FOXO3;FOXO4;FOXO6
ARX_HUMAN.H11MO.0.D,7,0.08860759493670886,1.0001220852154813,6.190445911455358,2.689763124809935,0.02498509903852735,0.13146590038292308,Paired-related HD factors{3.1.3},ARX{3.1.3.3},ALX1;ALX3;ALX4;ARGFX;ARX;CRX;DMBX1;DPRX;DRGX;DUX4;DUXA;ESX1;GSC;GSC2;HESX1;ISX;LEUTX;MIXL1;NOBOX;OTP;OTX1;OTX2;PHOX2A;PHOX2B;PITX1;PITX2;PITX3;PROP1;PRRX1;PRRX2;RAX;RAX2;RHOXF1;RHOXF2;SEBOX;SHOX;SHOX2;TPRX1;UNCX;VSX1;VSX2,ARX
