Probe,GeneID,Symbol,Distance,Sides,Raw.p
cg02338271,ENSG00000162753,SLC9C2,1601486,R8,0.4416108799635398
cg02338271,ENSG00000183831,ANKRD45,1710583,R9,0.3415105313761167
cg02338271,ENSG00000076321,KLHL20,1815963,R10,0.040336102371800096
cg02837162,ENSG00000054116,TRAPPC3,-475245,L10,0.013619523903362676
cg02837162,ENSG00000116871,MAP7D1,-443893,L9,0.9998700985847566
cg02837162,ENSG00000054118,THRAP3,-319385,L8,0.46384847800418083
cg02837162,ENSG00000142694,EVA1B,-300588,L7,0.9937097214079516
cg02837162,ENSG00000214193,SH3D21,-299859,L6,0.49095049064557256
cg02837162,ENSG00000196182,STK40,-238846,L5,0.5779333987417289
cg02837162,ENSG00000181817,LSM10,-226850,L4,0.006027145627772367
cg02837162,ENSG00000116885,OSCP1,-174257,L3,0.8257944446575478
cg02837162,ENSG00000116898,MRPS15,-160305,L2,0.0020296126434069094
cg02837162,ENSG00000119535,CSF3R,-141464,L1,0.9998581313413303
cg02837162,ENSG00000163873,GRIK3,170782,R1,0.9443895760723525
cg02837162,ENSG00000163874,ZC3H12A,849807,R2,0.9858445510968676
cg02837162,ENSG00000163875,MEAF6,867830,R3,0.002340887263690246
cg02837162,ENSG00000163877,SNIP1,909704,R4,0.062383831139585094
cg02837162,ENSG00000163879,DNALI1,932174,R5,0.5630867408919147
cg02837162,ENSG00000134697,GNL2,942071,R6,0.0010972267085877778
cg02837162,ENSG00000169218,RSPO1,986605,R7,0.9998358965262896
cg02837162,ENSG00000116922,C1orf109,1056896,R8,5.801419020568679e-7
cg02837162,ENSG00000134690,CDCA8,1067744,R9,4.215051741560327e-6
cg02837162,ENSG00000183317,EPHA10,1089206,R10,0.9866418090504863
cg03002586,ENSG00000180875,GREM2,-1877912,L10,0.9999996999966528
cg03002586,ENSG00000182901,RGS7,-1132831,L9,0.9991019439247748
cg03002586,ENSG00000091483,FH,-970300,L8,7.35027919969606e-5
cg03002586,ENSG00000117009,KMO,-894417,L7,0.9999999945724614
cg03002586,ENSG00000203668,CHML,-854129,L6,0.00776434804505235
cg03002586,ENSG00000054277,OPN3,-812683,L5,0.9998811142629124
cg03002586,ENSG00000162843,WDR64,-687926,L4,0.9839979835558865
cg03002586,ENSG00000174371,EXO1,-594911,L3,2.316188520700107e-4
cg03002586,ENSG00000197769,MAP1LC3C,-490986,L2,0.9999999758649203
cg03002586,ENSG00000180287,PLD5,-0,L1,0.9999999989347526
cg03002586,ENSG00000143702,CEP170,634366,R1,0.9844246247922397
cg03002586,ENSG00000054282,SDCCAG8,765956,R2,0.3442907837411372
cg03002586,ENSG00000117020,AKT3,998171,R3,0.9919067807012252
cg03002586,ENSG00000179456,ZBTB18,1561221,R4,0.932836711100063
cg03002586,ENSG00000173728,C1orf100,1862573,R5,0.054187366059791874
cg03002586,ENSG00000035687,ADSS,1918432,R6,3.2664870808544195e-5
cg03002586,ENSG00000179397,C1orf101,1964315,R7,0.7886050385267985
cg03002586,ENSG00000121644,DESI2,2162873,R8,0.008969498211097384
cg03002586,ENSG00000203667,COX20,2345260,R9,0.003550857541585598
cg03002586,ENSG00000188206,HNRNPU-AS1,2350576,R10,0.29046775649896595
cg03226435,ENSG00000157911,PEX10,-712962,L10,0.003550857541585598
cg03226435,ENSG00000149527,PLCH2,-621229,L9,0.015575375207760332
cg03226435,ENSG00000157881,PANK4,-600159,L8,0.012115509333570487
cg03226435,ENSG00000197921,HES5,-596514,L7,0.42791952035301717
cg03226435,ENSG00000157873,TNFRSF14,-561377,L6,0.9989301777596783
cg03226435,ENSG00000157870,FAM213B,-535290,L5,0.7273945698236055
cg03226435,ENSG00000142606,MMEL1,-493717,L4,0.9591249804884155
cg03226435,ENSG00000169717,ACTRT2,-118733,L3,0.7244076131764386
cg03226435,ENSG00000177133,LINC00982,-73197,L2,0.9999999995025816
cg03226435,ENSG00000142611,PRDM16,-0,L1,0.9999999998937309
cg03226435,ENSG00000130762,ARHGEF16,312789,R1,0.21802645258284856
cg03226435,ENSG00000162591,MEGF6,348283,R2,0.932836711100063
cg03226435,ENSG00000158109,TPRG1L,483365,R3,0.12057954128239491
cg03226435,ENSG00000116213,WRAP73,489130,R4,0.004345450836710299
cg03226435,ENSG00000078900,TP73,510883,R5,0.0015932916368704534
cg03226435,ENSG00000227372,TP73-AS1,594347,R6,0.45484541951845364
cg03226435,ENSG00000162592,CCDC27,610761,R7,0.8174691305528318
cg03226435,ENSG00000235169,SMIM1,631151,R8,0.9928582957911793
cg03226435,ENSG00000130764,LRRC47,638583,R9,0.005529980544337299
cg03226435,ENSG00000116198,CEP104,670444,R10,0.35549264893472343
cg03324138,ENSG00000008130,NADK,-538513,L10,0.0033930730113717264
cg03324138,ENSG00000078369,GNB1,-427914,L9,0.20922209617488502
cg03324138,ENSG00000169885,CALML6,-401674,L8,0.15128119326385264
cg03324138,ENSG00000178821,TMEM52,-399697,L7,0.021352213208698335
cg03324138,ENSG00000142609,C1orf222,-315133,L6,0.5015099435540672
cg03324138,ENSG00000187730,GABRD,-288217,L5,0.7299011130253321
cg03324138,ENSG00000067606,PRKCZ,-133575,L4,0.6416868109941737
cg03324138,ENSG00000162585,C1orf86,-106250,L3,0.06054800568761365
cg03324138,ENSG00000157933,SKI,-8851,L2,0.6416868109941737
cg03324138,ENSG00000116151,MORN1,2280,L1,0.9640485435999901
cg03324138,ENSG00000269896,RP4-740C4.6,31441,R1,0.9991051087183086
cg03324138,ENSG00000157916,RER1,72855,R2,0.25288223608197213
cg03324138,ENSG00000157911,PEX10,85824,R3,0.08320559368392845
cg03324138,ENSG00000149527,PLCH2,107007,R4,0.10063155439143598
cg03324138,ENSG00000157881,PANK4,189560,R5,0.015575375207760332
cg03324138,ENSG00000197921,HES5,209772,R6,0.08897574108858113
cg03324138,ENSG00000157873,TNFRSF14,236666,R7,0.41026746305808454
cg03324138,ENSG00000157870,FAM213B,267518,R8,0.18009844818853313
cg03324138,ENSG00000142606,MMEL1,271666,R9,0.4548185972142879
cg03324138,ENSG00000169717,ACTRT2,687634,R10,0.15996350791367803
cg03604774,ENSG00000090020,SLC9A1,-355629,L10,0.9609588318065325
cg03604774,ENSG00000142784,WDTC1,-213991,L9,0.9894552866098055
cg03604774,ENSG00000186501,TMEM222,-186210,L8,0.9997617210373727
cg03604774,ENSG00000142765,SYTL1,-168680,L7,0.001632716001867341
cg03604774,ENSG00000142733,MAP3K6,-155718,L6,0.9083881363541921
cg03604774,ENSG00000142748,FCN3,-147786,L5,0.9999954776572743
cg03604774,ENSG00000174950,CD164L2,-139231,L4,0.9394519943123864
cg03604774,ENSG00000181773,GPR3,-126783,L3,0.013751556971989723
cg03604774,ENSG00000158195,WASF2,-32432,L2,0.02598341381186687
cg03604774,ENSG00000126705,AHDC1,11442,L1,1.3378114517043616e-4
cg03604774,ENSG00000000938,FGR,89471,R1,0.9999999982457743
cg03604774,ENSG00000126709,IFI6,143468,R2,0.9974282238245988
cg03604774,ENSG00000009780,FAM76A,203386,R3,0.9858445510968676
cg03604774,ENSG00000117758,STX12,250590,R4,0.9999999094262854
cg03604774,ENSG00000117751,PPP1R8,308185,R5,0.12364214795704619
cg03604774,ENSG00000252947,SCARNA1,311808,R6,0.1652801388400281
cg03604774,ENSG00000130775,THEMIS2,349951,R7,0.9999999999209609
cg03604774,ENSG00000117748,RPA2,368931,R8,0.46986110770900374
cg03604774,ENSG00000130768,SMPDL3B,412400,R9,0.9999999094262854
cg03604774,ENSG00000158156,XKR8,436869,R10,0.9999978634368597
cg03946297,ENSG00000116745,RPE65,-2225046,L10,0.19874728035459693
cg03946297,ENSG00000024526,DEPDC1,-2177784,L9,0.0028230542279727073
cg03946297,ENSG00000229359,PIN1P1,-754688,L8,0.3164343402829186
cg03946297,ENSG00000033122,LRRC7,-523060,L7,0.4188736411226559
cg03946297,ENSG00000066557,LRRC40,-469385,L6,0.016797726893641732
cg03946297,ENSG00000116754,SRSF11,-421953,L5,0.03535820717780356
cg03946297,ENSG00000118454,ANKRD13C,-320271,L4,0.9782578168145392
cg03946297,ENSG00000197568,HHLA3,-289666,L3,0.4043975132535341
cg03946297,ENSG00000116761,CTH,-235154,L2,0.40147050051124916
cg03946297,ENSG00000050628,PTGER3,177345,L1,0.9999974401993605
cg03946297,ENSG00000132485,ZRANB2,388283,R1,0.20489956728625233
cg03946297,ENSG00000172260,NEGR1,720932,R2,0.9998581313413303
cg03946297,ENSG00000162620,LRRIQ3,3351008,R3,0.6695213363914225
cg03946297,ENSG00000254685,FPGT,3523205,R4,0.6072768047944004
cg03946297,ENSG00000259030,FPGT-TNNI3K,3523228,R5,0.9994704072351056
cg03946297,ENSG00000178965,C1orf173,3893104,R6,0.9982906469348494
cg03946297,ENSG00000116791,CRYZ,4030479,R7,0.763738663141855
cg03946297,ENSG00000162623,TYW3,4058145,R8,0.5749722113883439
cg03946297,ENSG00000162624,LHX8,4453428,R9,0.6457515885741106
cg03946297,ENSG00000137968,SLC44A5,4527125,R10,0.23626133685814504
cg03989270,ENSG00000007923,DNAJC11,-1650173,L10,0.05964608154968063
cg03989270,ENSG00000171735,CAMTA1,-582391,L9,0.36682075821439875
cg03989270,ENSG00000049245,VAMP3,-570665,L8,0.99976838114793
cg03989270,ENSG00000049246,PER3,-506920,L7,0.8966761886235485
cg03989270,ENSG00000049247,UTS2,-498585,L6,0.9981417038599123
cg03989270,ENSG00000049249,TNFRSF9,-411231,L5,0.999999858575377
cg03989270,ENSG00000116288,PARK7,-366592,L4,0.9503743627176549
cg03989270,ENSG00000116285,ERRFI1,-325789,L3,0.9999972493517394
cg03989270,ENSG00000162426,SLC45A1,-7930,L2,0.9997617210373727
cg03989270,ENSG00000142599,RERE,297,L1,0.9480048131801916
cg03989270,ENSG00000074800,ENO1,508901,R1,0.07756578436355707
cg03989270,ENSG00000131686,CA6,593766,R2,0.3591861151061587
cg03989270,ENSG00000197241,SLC2A7,651199,R3,0.8958307544474634
cg03989270,ENSG00000142583,SLC2A5,683006,R4,0.9974282238245988
cg03989270,ENSG00000180758,GPR157,748204,R5,0.9533988244366636
cg03989270,ENSG00000049239,H6PD,882674,R6,0.7590521215511892
cg03989270,ENSG00000171621,SPSB1,940779,R7,0.09540124937086342
cg03989270,ENSG00000171612,SLC25A33,1187381,R8,0.003025822344697738
cg03989270,ENSG00000188807,TMEM201,1236772,R9,4.265791197761018e-7
cg03989270,ENSG00000171608,PIK3CD,1299630,R10,0.9999974401993605
cg04105712,ENSG00000253831,ETV3L,-1016545,L10,0.9945884716939241
cg04105712,ENSG00000235700,CYCSP52,-987682,L9,0.9059505636102407
cg04105712,ENSG00000117036,ETV3,-977879,L8,0.9896645363739887
cg04105712,ENSG00000143297,FCRL5,-563835,L7,0.9669350269764229
cg04105712,ENSG00000163518,FCRL4,-518275,L6,0.9642826616900255
cg04105712,ENSG00000160856,FCRL3,-415498,L5,0.9985558799029123
cg04105712,ENSG00000132704,FCRL2,-339223,L4,0.9749178631028376
cg04105712,ENSG00000163534,FCRL1,-296250,L3,0.9584262348717756
cg04105712,ENSG00000073754,CD5L,-218099,L2,0.9000393614439551
cg04105712,ENSG00000183853,KIRREL,-16093,L1,0.9987865996251108
cg04105712,ENSG00000158473,CD1D,63589,R1,0.9020091682489608
cg04105712,ENSG00000158477,CD1A,137779,R2,0.9185185677195803
cg04105712,ENSG00000158481,CD1C,173428,R3,0.921330118304762
cg04105712,ENSG00000158485,CD1B,211593,R4,0.8967450727037013
cg04105712,ENSG00000158488,CD1E,237106,R5,0.9716488703036776
cg04105712,ENSG00000186306,OR10T2,282164,R6,0.16385833235971298
cg04105712,ENSG00000180708,OR10K2,303570,R7,0.16385833235971298
cg04105712,ENSG00000173285,OR10K1,349124,R8,0.16385833235971298
cg04105712,ENSG00000198965,OR10R2,363520,R9,0.8553079283193793
cg04105712,ENSG00000197532,OR6Y1,430770,R10,0.16385833235971298
cg04221461,ENSG00000117009,KMO,-2118079,L10,0.9999988127853036
cg04221461,ENSG00000203668,CHML,-2077791,L9,0.0293472210544821
cg04221461,ENSG00000054277,OPN3,-2036345,L8,0.9985198324247252
cg04221461,ENSG00000162843,WDR64,-1911588,L7,0.5356618954906791
cg04221461,ENSG00000174371,EXO1,-1818573,L6,0.001632716001867341
cg04221461,ENSG00000197769,MAP1LC3C,-1714648,L5,0.9999946460691441
cg04221461,ENSG00000180287,PLD5,-1189025,L4,0.9856524666339426
cg04221461,ENSG00000143702,CEP170,-458373,L3,0.42502778861165613
cg04221461,ENSG00000054282,SDCCAG8,-213629,L2,0.21802645258284856
cg04221461,ENSG00000117020,AKT3,-0,L1,0.5511440477618682
cg04221461,ENSG00000179456,ZBTB18,337559,R1,0.2626491065203855
cg04221461,ENSG00000173728,C1orf100,638911,R2,0.010308696365846231
cg04221461,ENSG00000035687,ADSS,694770,R3,5.019584240995478e-4
cg04221461,ENSG00000179397,C1orf101,740653,R4,0.172251371640632
cg04221461,ENSG00000121644,DESI2,939211,R5,1.1888573708762014e-4
cg04221461,ENSG00000203667,COX20,1121598,R6,0.007293088396844382
cg04221461,ENSG00000188206,HNRNPU-AS1,1126914,R7,0.41026746305808454
cg04221461,ENSG00000153187,HNRNPU,1137442,R8,0.004156282387079705
cg04221461,ENSG00000203666,EFCAB2,1255981,R9,0.9366821227201944
cg04221461,ENSG00000162849,KIF26B,1441261,R10,0.07866988169523798
cg04482628,ENSG00000116819,TFAP2E,-520821,L10,0.004959962921930094
cg04482628,ENSG00000126067,PSMB2,-474305,L9,4.6297159818756655e-4
cg04482628,ENSG00000142686,C1orf216,-396677,L8,0.709532243501034
cg04482628,ENSG00000092853,CLSPN,-346182,L7,0.03655283453699229
cg04482628,ENSG00000134698,AGO4,-258259,L6,0.7299011130253321
cg04482628,ENSG00000092847,AGO1,-186539,L5,0.007604366450505434
cg04482628,ENSG00000126070,AGO3,-43649,L4,6.21268173096434e-4
cg04482628,ENSG00000092850,TEKT2,-27874,L3,0.14230590471658264
cg04482628,ENSG00000116863,ADPRHL2,-22217,L2,0.0011252732356786125
cg04482628,ENSG00000171812,COL8A2,-0,L1,0.00860947961833709
cg04482628,ENSG00000054116,TRAPPC3,20420,R1,0.0027582400145184666
cg04482628,ENSG00000116871,MAP7D1,39427,R2,0.006993098892573486
cg04482628,ENSG00000054118,THRAP3,108264,R3,0.004249925560199078
cg04482628,ENSG00000214193,SH3D21,190235,R4,0.013619523903362676
cg04482628,ENSG00000142694,EVA1B,205879,R5,0.062383831139585094
cg04482628,ENSG00000196182,STK40,223472,R6,0.5451545804815463
cg04482628,ENSG00000181817,LSM10,275086,R7,0.2726054301763945
cg04482628,ENSG00000116885,OSCP1,299675,R8,0.9555686414559773
cg04482628,ENSG00000116898,MRPS15,339566,R9,0.12992976842673695
cg04482628,ENSG00000119535,CSF3R,349891,R10,0.7519285251492561
cg04508870,ENSG00000041988,THAP3,-1602970,L10,7.663065522942167e-4
cg04508870,ENSG00000007923,DNAJC11,-1536632,L9,5.404099412161184e-5
cg04508870,ENSG00000171735,CAMTA1,-468850,L8,0.002571776175401213
cg04508870,ENSG00000049245,VAMP3,-457124,L7,4.268066843080277e-4
cg04508870,ENSG00000049246,PER3,-393379,L6,8.721682818206301e-4
cg04508870,ENSG00000049247,UTS2,-385044,L5,0.1899908110962246
cg04508870,ENSG00000049249,TNFRSF9,-297690,L4,0.7495292652567874
cg04508870,ENSG00000116288,PARK7,-253051,L3,7.577608075674323e-5
cg04508870,ENSG00000116285,ERRFI1,-212248,L2,3.932766887827494e-4
cg04508870,ENSG00000162426,SLC45A1,79267,L1,0.014430158691300956
cg04508870,ENSG00000142599,RERE,113838,R1,1.2245634970462307e-4
cg04508870,ENSG00000074800,ENO1,622442,R2,5.019584240995478e-4
cg04508870,ENSG00000131686,CA6,707307,R3,0.7133388831062535
cg04508870,ENSG00000197241,SLC2A7,764740,R4,0.3895906442051294
cg04508870,ENSG00000142583,SLC2A5,796547,R5,0.16093827693224724
cg04508870,ENSG00000180758,GPR157,861745,R6,0.05199518681980841
cg04508870,ENSG00000049239,H6PD,996215,R7,0.5897325369419155
cg04508870,ENSG00000171621,SPSB1,1054320,R8,0.5779333987417289
cg04508870,ENSG00000171612,SLC25A33,1300922,R9,0.06915251984185575
cg04508870,ENSG00000188807,TMEM201,1350313,R10,0.13643535169073803
cg04781796,ENSG00000189409,MMP23B,-389107,L10,0.7373508934796145
cg04781796,ENSG00000248333,CDK11B,-369273,L9,0.008093219298774818
cg04781796,ENSG00000189339,SLC35E2B,-335579,L8,0.0384065081923845
cg04781796,ENSG00000215790,SLC35E2,-282315,L7,0.008787872909439715
cg04781796,ENSG00000008130,NADK,-247850,L6,0.014709445946935391
cg04781796,ENSG00000078369,GNB1,-137251,L5,0.12992976842673695
cg04781796,ENSG00000169885,CALML6,-111011,L4,0.086451437454451
cg04781796,ENSG00000178821,TMEM52,-109034,L3,0.1722688011637544
cg04781796,ENSG00000142609,C1orf222,-24470,L2,0.9763629015663535
cg04781796,ENSG00000187730,GABRD,-0,L1,0.9674887752439081
cg04781796,ENSG00000067606,PRKCZ,22160,R1,0.9318476976755296
cg04781796,ENSG00000162585,C1orf86,156154,R2,0.0019345217490458783
cg04781796,ENSG00000157933,SKI,200385,R3,0.6584889272267865
cg04781796,ENSG00000116151,MORN1,292943,R4,0.6667761151115219
cg04781796,ENSG00000269896,RP4-740C4.6,322104,R5,0.9906573627385413
cg04781796,ENSG00000157916,RER1,363518,R6,0.5241193824591036
cg04781796,ENSG00000157911,PEX10,376487,R7,0.002694771807484494
cg04781796,ENSG00000149527,PLCH2,397670,R8,0.24330997503154686
cg04781796,ENSG00000157881,PANK4,480223,R9,0.024643868165791914
cg04781796,ENSG00000197921,HES5,500435,R10,0.5751225255121227
cg04910179,ENSG00000143001,TMEM61,-2358269,L10,0.916809716961226
cg04910179,ENSG00000162399,BSND,-2339679,L9,0.15677979618409502
cg04910179,ENSG00000169174,PCSK9,-2285710,L8,0.31689481145486204
cg04910179,ENSG00000162402,USP24,-2135449,L7,0.5180943628575814
cg04910179,ENSG00000162407,PPAP2B,-705261,L6,0.9990818427008994
cg04910179,ENSG00000162409,PRKAA2,-635227,L5,0.472870088156925
cg04910179,ENSG00000187889,C1orf168,-530866,L4,0.9046436241960353
cg04910179,ENSG00000157131,C8A,-432341,L3,0.7491517005207802
cg04910179,ENSG00000021852,C8B,-384422,L2,0.9955852012979622
cg04910179,ENSG00000173406,DAB1,-0,L1,0.9999997832970231
cg04910179,ENSG00000162600,OMA1,1064818,R1,0.6473199992663901
cg04910179,ENSG00000184292,TACSTD2,1224861,R2,0.6529210681825368
cg04910179,ENSG00000185839,RP4-592A1.2,1280275,R3,0.9357372250696281
cg04910179,ENSG00000162601,MYSM1,1304173,R4,0.12364214795704619
cg04910179,ENSG00000177606,JUN,1430227,R5,0.9972417599854815
cg04910179,ENSG00000224609,RP11-470E16.1,1781370,R6,0.900469680818855
cg04910179,ENSG00000172456,FGGY,1946072,R7,0.8763578520429538
cg04910179,ENSG00000134709,HOOK1,2464220,R8,0.5451545804815463
cg04910179,ENSG00000134716,CYP2J2,2542742,R9,0.58089018686895455
cg04910179,ENSG00000162598,C1orf87,2636703,R10,0.9919630611613851
cg04923840,ENSG00000198468,FLVCR1-AS1,-2197157,L10,0.12519370878425473
cg04923840,ENSG00000162769,FLVCR1,-2155882,L9,1.2510802822204241e-8
cg04923840,ENSG00000143494,VASH2,-2063208,L8,0.8118521999687578
cg04923840,ENSG00000174606,ANGEL2,-2039419,L7,1.651636057372974e-5
cg04923840,ENSG00000136643,RPS6KC1,-1780471,L6,1.0658867957442883e-7
cg04923840,ENSG00000117707,PROX1,-1013992,L5,0.9108516927090714
cg04923840,ENSG00000143499,SMYD2,-718113,L4,0.2626491065203855
cg04923840,ENSG00000152104,PTPN14,-502795,L3,0.0013078029112386915
cg04923840,ENSG00000117724,CENPF,-390656,L2,9.343165949261401e-6
cg04923840,ENSG00000082482,KCNK2,-0,L1,0.0038862182407348156
cg04923840,ENSG00000136636,KCTD3,512145,R1,3.2431793128415756e-4
cg04923840,ENSG00000042781,USH2A,567646,R2,0.00424754801550404
cg04923840,ENSG00000196482,ESRRG,1447998,R3,0.007292375331705461
cg04923840,ENSG00000092978,GPATCH2,2371744,R4,1.3087814869529487e-5
cg04923840,ENSG00000162814,SPATA17,2576076,R5,0.8199015518114668
cg04923840,ENSG00000067533,RRP15,3230039,R6,1.8842272676817683e-5
cg04923840,ENSG00000092969,TGFB2,3290987,R7,0.9999492163452679
cg04923840,ENSG00000143353,LYPLAL1,4118596,R8,0.0014801675752748329
cg04923840,ENSG00000196660,SLC30A10,4630179,R9,0.007925580057004796
cg04923840,ENSG00000136628,EPRS,4913353,R10,0.009342637261458647
cg05223638,ENSG00000157911,PEX10,-690931,L10,0.0020787317981864886
cg05223638,ENSG00000149527,PLCH2,-599198,L9,0.12057954128239491
cg05223638,ENSG00000157881,PANK4,-578128,L8,0.04885521665602353
cg05223638,ENSG00000197921,HES5,-574483,L7,0.12339775487546314
cg05223638,ENSG00000157873,TNFRSF14,-539346,L6,0.9778618472442582
cg05223638,ENSG00000157870,FAM213B,-513259,L5,0.4398939832111013
cg05223638,ENSG00000142606,MMEL1,-471686,L4,0.8954917257840297
cg05223638,ENSG00000169717,ACTRT2,-96702,L3,0.5
cg05223638,ENSG00000177133,LINC00982,-51166,L2,0.9999997908628944
cg05223638,ENSG00000142611,PRDM16,-0,L1,0.999999710984527
cg05223638,ENSG00000130762,ARHGEF16,334820,R1,0.3088595980810198
cg05223638,ENSG00000162591,MEGF6,370314,R2,0.761401690005615
cg05223638,ENSG00000158109,TPRG1L,505396,R3,0.004747024489545148
cg05223638,ENSG00000116213,WRAP73,511161,R4,0.012848493313999225
cg05223638,ENSG00000078900,TP73,532914,R5,0.011419053048872255
cg05223638,ENSG00000227372,TP73-AS1,616378,R6,0.38692132040057003
cg05223638,ENSG00000162592,CCDC27,632792,R7,0.9999938729685693
cg05223638,ENSG00000235169,SMIM1,653182,R8,0.9904657515616881
cg05223638,ENSG00000130764,LRRC47,660614,R9,0.014430158691300956
cg05223638,ENSG00000116198,CEP104,692475,R10,0.13643535169073803
cg05229742,ENSG00000152332,UHMK1,-2749958,L10,0.9996756820687158
cg05229742,ENSG00000117143,UAP1,-2679750,L9,0.9971107607913302
cg05229742,ENSG00000162733,DDR2,-2492187,L8,0.24807147485074388
cg05229742,ENSG00000132196,HSD17B7,-2466770,L7,0.4969832668942479
cg05229742,ENSG00000185860,C1orf110,-2410772,L6,6.170965879740549e-4
cg05229742,ENSG00000117152,RGS4,-2202785,L5,0.38981918899464896
cg05229742,ENSG00000232995,RP11-267N12.3,-1957693,L4,0.9603156593811841
cg05229742,ENSG00000143228,NUF2,-1923823,L3,0.8427279337650788
cg05229742,ENSG00000185630,PBX1,-380844,L2,0.8277311988362456
cg05229742,ENSG00000162761,LMX1A,-0,L1,0.9996973224378382
cg05229742,ENSG00000143171,RXRG,120779,R1,0.1362923486113242
cg05229742,ENSG00000237463,RP11-280O1.2,196698,R2,0.2739787050576916
cg05229742,ENSG00000162763,LRRC52,263864,R3,0.6680703245270205
cg05229742,ENSG00000143198,MGST3,350718,R4,0.9960254845631505
cg05229742,ENSG00000143149,ALDH9A1,382073,R5,0.4668538473664766
cg05229742,ENSG00000143183,TMCO1,446652,R6,0.9994703850653368
cg05229742,ENSG00000143179,UCK2,547388,R7,0.9006952244624105
cg05229742,ENSG00000188859,FAM78B,777294,R8,0.7373508934796145
cg05229742,ENSG00000215834,FMO9P,1323532,R9,0.7379637359546312
cg05229742,ENSG00000143157,POGK,1559301,R10,0.9892423554089071
cg05343184,ENSG00000157911,PEX10,-712914,L10,0.02336275395844943
cg05343184,ENSG00000149527,PLCH2,-621181,L9,0.019134550612544717
cg05343184,ENSG00000157881,PANK4,-600111,L8,0.20063058649014923
cg05343184,ENSG00000197921,HES5,-596466,L7,0.2406593200333206
cg05343184,ENSG00000157873,TNFRSF14,-561329,L6,0.9969741776553023
