probe,pvalue,Primary.solid.Tumor_Minus_Solid.Tissue.Normal,adjust.p
cg18180339,1.3780048458509707e-7,-0.25500029465461826,2.7707916268779353e-7
cg04250873,3.067524556995827e-18,-0.3578695810986837,1.602140534876768e-17
cg06213763,5.106083714495337e-6,-0.25068878578379983,8.37119847070324e-6
cg12053004,1.6235312968801563e-5,-0.134282150783474,2.45201190495687e-5
cg10975889,7.417479847924161e-5,-0.14843358868787898,1.0140428284803939e-4
cg23603194,1.331119595403965e-8,-0.14829340395654864,2.986168560434161e-8
cg18023943,3.367040245963621e-7,-0.2667531856520584,6.476849367093077e-7
cg15965383,4.17594519900041e-8,-0.5044875681199227,8.997215262725021e-8
cg16579981,9.672817423317698e-7,-0.295285361647478,1.7546282788319308e-6
cg12804063,9.9339195025916e-29,-0.5158263157291785,1.5809926604596254e-27
cg26562772,9.574088859018301e-10,-0.27629778360654245,2.428795173708853e-9
cg21402096,1.0171630049058821e-7,-0.5838787292562277,2.0875352667593956e-7
cg19375336,2.0194152456008485e-25,-0.4049745464577784,2.1979054963410528e-24
cg09894814,7.69958304232009e-22,-0.3412470846377761,5.550938714698288e-21
cg16651768,1.9497332813830192e-5,-0.5097921056536344,2.9185448497720973e-5
cg23684198,9.521509384458788e-17,-0.2738565048497254,4.2494143734343847e-16
cg16724720,2.6160661375270907e-26,-0.4495460338021661,3.2213894700789795e-25
cg08035638,6.77772329925068e-23,-0.408120966759124,5.497124618190336e-22
cg16102052,3.0645270771196033e-7,-0.17292774756195584,5.935542111481941e-7
cg07786256,0.0016039604414936116,-0.013184126188641242,0.001920426731582486
cg05938623,0.05433570568358338,-0.0015351075780019423,0.059522295771561796
cg14096207,7.622949533785352e-7,-0.18031019564215284,1.4039209457964946e-6
cg22158547,0.23837286389203233,-0.022976142850544612,0.2546770243102334
cg17491146,0.004375273337539116,-0.04665816744533491,0.00507640035792881
cg12458966,9.992621219651485e-7,-0.20098850832317142,1.8068115753003276e-6
cg22428691,7.717688643324601e-5,-0.12437464134212772,1.0516753425919711e-4
cg19598416,0.0023463942288505933,-0.09850523589839122,0.0027758534811156738
cg12206317,0.3116234807247935,-0.013188717321295895,0.33125949085237977
cg07800959,1.7957254047693773e-28,-0.3494678310258876,2.7792557411430638e-27
cg26165286,4.0902663913728036e-7,-0.15551427758784256,7.761844097014532e-7
cg19867250,4.045025058364514e-14,-0.35268673092132674,1.4932072808448436e-13
cg21524899,1.919688502572569e-17,-0.14765830337426106,9.252898582399784e-17
cg16598244,4.2377970773772157e-16,-0.27366910315947945,1.814508545567351e-15
cg12444822,4.1671109748840065e-15,-0.3846918298834869,1.6579991072238958e-14
cg13305444,8.009842976074164e-6,-0.39709895410881163,1.2723733616419129e-5
cg19156963,4.151346957272591e-22,-0.3361559303179409,3.1125876964083825e-21
cg24729839,1.3130382983788884e-6,-0.4045453648072748,2.3415386991175316e-6
cg24043628,0.0012593272326430827,-0.0507333623941858,0.001521837422255645
cg17950169,1.0175316126037723e-5,-0.2030429733388306,1.593849424756327e-5
cg23051123,1.9674519242965748e-7,-0.1840147673713396,3.900224907506841e-7
cg22489204,5.2174602334430435e-20,-0.3099743767368047,3.143519790649434e-19
cg15260921,1.7882293515790353e-16,-0.3453159167376227,7.876613357999564e-16
cg11485704,0.01666251708967939,-0.002990146509969451,0.018677519156338297
cg21690505,5.563317060016027e-9,-0.42670982378381417,1.3126315916429424e-8
cg14162417,1.2296598685279658e-6,-0.250429997580191,2.1998262971438792e-6
cg20701926,1.412950839452991e-10,-0.306912119787118,3.9076197805855663e-10
cg13952899,1.2788113026977024e-10,-0.2844687364736852,3.559991200744264e-10
cg22157069,8.563330395458275e-12,-0.3443409619454885,2.6123577535511952e-11
cg24996883,3.3947711483599155e-4,-0.04415664523745387,4.326680709371311e-4
cg22021597,7.050179425505872e-4,-0.037395303598571294,8.694190563471058e-4
cg01910727,3.508387847966682e-4,-0.08839143422557061,4.457904567179145e-4
cg22444124,4.103764592218893e-6,-0.1578007314034184,6.807326319639403e-6
cg17933936,6.077115876077897e-40,-0.4821897006360064,5.695608046079673e-38
cg13500195,0.0030739310111010144,-0.0019343559031372685,0.0036011955664773687
cg16985288,2.613801912261653e-5,-0.06911628192715433,3.7980050180752876e-5
cg12696328,0.1825328053227453,-0.020620598338481316,0.19601072092900784
cg24437104,5.027195148448368e-15,-0.21175201611478164,1.9908164824958678e-14
cg17786864,1.5491484943313916e-21,-0.24687543034174197,1.0844039460319741e-20
cg10236987,0.00533832811069985,-0.0697931294840004,0.006134713571356027
cg23633010,0.01993410516348669,-0.012491220674439904,0.022211912424572027
cg27546066,1.846456011722964e-5,-0.1362159432731418,2.7682824996182694e-5
cg22681074,5.657471912304049e-11,-0.14583752517368212,1.634273136311118e-10
cg17680089,2.079965781727609e-6,-0.10845516553833151,3.6062716071680133e-6
cg23733384,7.75783430463241e-6,-0.08470215367709943,1.234666648293856e-5
cg26575914,7.964927596236022e-17,-0.26265942575911,3.6023680576005816e-16
cg19746567,2.097479590779398e-14,-0.4257896039721968,7.91599120725916e-14
cg13791379,1.2055637365295868e-23,-0.38888749022877195,1.0483433110955736e-22
cg19261426,2.0785996633844982e-7,-0.19330241500631207,4.106086220292329e-7
cg19247726,6.476407605973875e-7,-0.24807546194686692,1.2085950919555229e-6
cg17910478,5.797444970242956e-5,-0.08908654027105908,8.036392493672857e-5
cg18918637,3.6221660818115946e-8,-0.35853639856692127,7.854234164545193e-8
cg24070990,0.19541901467600975,-0.028657242791300053,0.20971493496083235
cg13693136,3.8358419648887825e-5,-0.14838083372614475,5.45161364344345e-5
cg07921765,5.617678890543002e-33,-0.575994512581538,1.4580037366686223e-31
cg01967586,1.8950663456040613e-32,-0.4325570299687039,4.262635900045402e-31
cg26188212,4.760196467133373e-5,-0.4592674840019576,6.664275053986721e-5
cg15732451,1.540633459917377e-11,-0.4477022923111098,4.600086100673655e-11
cg24406771,6.42899602668163e-28,-0.48709768010475507,9.11404730841337e-27
cg18117403,7.646493801166795e-14,-0.3767148042252301,2.7446032005464644e-13
cg18967021,3.1390547431229686e-18,-0.30300682974863075,1.6294108774302917e-17
cg25023165,8.200274372204492e-13,-0.37093032475440124,2.7019263409978474e-12
cg02773275,1.2504759333171967e-15,-0.40928165484018475,5.107876269990583e-15
cg13305336,1.566236122027921e-31,-0.6088569128099041,3.302800422326378e-30
cg15590912,5.764358719617321e-25,-0.23035818030030986,5.9295568048746466e-24
cg14170793,8.306111980190238e-9,-0.44218261857413965,1.919508343915196e-8
cg13850606,0.8421065839822833,6.758711493377693e-4,0.8731615286896817
cg17035539,1.7023771978561143e-5,-0.141443656112836,2.5642056542707724e-5
cg12130225,8.149396277309869e-6,-0.3917903101026385,1.2921082255471567e-5
cg17425590,8.215296481804222e-8,-0.26270310420496445,1.7110129833091016e-7
cg13359998,4.5109732374647784e-4,-0.0510478344346933,5.658001376656565e-4
cg23843953,7.430724135997573e-14,-0.17420225969584524,2.678553764407672e-13
cg22153407,7.824419259053326e-9,-0.540295847159113,1.8131586936844728e-8
cg24371574,1.8905573678797187e-7,-0.27871919185131244,3.752200328956571e-7
cg03347632,2.916578736947558e-12,-0.35229940745714095,9.248624679004755e-12
cg15363333,0.037029581885545886,-0.07810297264652855,0.0409095642704099
cg11176853,7.149608471926293e-5,-0.22764623836954873,9.806007717186713e-5
cg20699340,3.5495507344610755e-4,-0.24051286054196824,4.505712632833585e-4
cg11570508,4.3315291894566094e-16,-0.3855236085636353,1.845275187528611e-15
cg11226042,1.5797625918188307e-29,-0.43758724818170025,2.7761036379149663e-28
cg03438216,2.9586300124432516e-7,-0.07845682925013009,5.75687293078635e-7
cg17176029,4.966463276233273e-10,-0.19916379519434502,1.3030207693632242e-9
cg14523948,6.236219636420419e-25,-0.5098036215140201,6.376062137358331e-24
cg18166959,6.526823009445484e-7,-0.3326583678061821,1.21665750463365e-6
cg04096525,0.0016857913683658416,-0.37964576640791453,0.0020141147580971493
cg21875980,9.510037538555377e-10,-0.21798299418426376,2.417801000368163e-9
cg23172853,1.2000189241410439e-20,-0.34735473457862365,7.846635368317601e-20
cg05656812,3.4818901280715383e-26,-0.3356648428759661,4.22586233529258e-25
cg15157974,2.0211391474285445e-26,-0.27020871716266237,2.525675364231078e-25
cg22431753,7.276917621859367e-24,-0.409327413293632,6.495322766178175e-23
cg27428948,1.4553964204484874e-14,-0.5067996497676959,5.580122184764996e-14
cg24152264,7.050802382972728e-6,-0.3816754266705853,1.1285297552253313e-5
cg18132787,3.0389535729222298e-6,-0.3151606289146083,5.14730389309217e-6
cg13058623,2.4961512791144476e-6,-0.3434353355704953,4.266471335223985e-6
cg17901924,7.921803074881385e-7,-0.41440758533842953,1.4541982358351356e-6
cg25003357,1.614907083904404e-5,-0.15326042196512313,2.4418941122359784e-5
cg10576245,0.0010389116308469552,-0.16112480818924352,0.001267276877251492
cg17898069,6.277935365648759e-5,-0.25114689081147024,8.666838757650946e-5
cg12213388,7.862404284300533e-41,-0.6027548759618626,8.842584018409999e-39
cg18024859,8.749525440842915e-29,-0.5731105318636986,1.4057570874954284e-27
cg02977524,8.528461810880645e-5,-0.18213558192921708,1.1565526587584927e-4
cg18876314,2.3249082623835555e-19,-0.34150358667451997,1.3073734128803526e-18
cg22699768,0.999999999999427,0.1982502095942147,1
cg13055709,0.9999999999844753,0.19214608315823445,1
cg15924102,0.9999969889982269,0.15534864193184017,1
cg13420364,0.9481460680917234,0.015871696043573746,0.9741305827470995
cg23811057,1.8477095996266576e-5,-0.2181141734149682,2.7682824996182694e-5
cg13229078,2.3808836281561067e-5,-0.2863947497068954,3.4926527658255235e-5
cg23012855,0.0011585390047834808,-0.36503698403984786,0.0014081090065343892
cg16580616,4.143257384910461e-9,-0.4082401497515766,9.872422610655292e-9
cg24579589,5.744390870054668e-9,-0.24063340546899986,1.3534619270645565e-8
cg14786116,7.746041813760516e-6,-0.36922094142989176,1.2339539697652495e-5
cg16576033,2.100261017283824e-5,-0.46890056350574566,3.129982629114674e-5
cg17813670,2.4047429021280948e-20,-0.4052293450750047,1.5081045635279166e-19
cg21930061,1.5710348779034192e-6,-0.05140406398796571,2.778129810296717e-6
cg17500055,4.8263298033408974e-8,-0.20787136442409795,1.0332510632279307e-7
cg22531801,2.2800631909206537e-8,-0.4348405282547564,5.0346421506323855e-8
cg15514918,8.374796975898177e-7,-0.5844995712359805,1.534015472132489e-6
cg24495667,8.836730451547011e-6,-0.2765016887148018,1.3971475418706473e-5
cg23621967,0.0062140072041819185,-0.06056967741187881,0.007121623745553598
cg01514015,3.154946601021859e-35,-0.4342141827553387,1.2377662595171804e-33
cg23655242,2.455179846744129e-10,-0.21818990499798085,6.616435146097996e-10
cg18281910,4.238088282555109e-5,-0.084618504338277,5.9879857057541616e-5
cg18381395,1.4082208491130653e-39,-0.5143165614022304,1.2503518802388111e-37
cg07782924,1.3344224978020289e-30,-0.5117938348192073,2.648436180931791e-29
cg00163018,2.240026346482881e-21,-0.3838194688771789,1.5551129409533418e-20
cg17087499,3.659877886920358e-5,-0.23148019879381762,5.214707766245476e-5
cg22940372,2.700299543315069e-23,-0.44018452341870096,2.3007097624103645e-22
cg17514199,4.534421277327478e-25,-0.418631477559861,4.692986929356721e-24
cg19596804,2.5328366686251656e-27,-0.4137187922558525,3.391186872992583e-26
cg27043880,8.125178250146617e-6,-0.41880652229371723,1.2894803111944818e-5
cg08542090,0.0895696285371335,-0.0029841282615647308,0.09729810904194733
cg13985485,0.9497991427898393,0.009663569167254402,0.9752350297543877
cg13570831,0.9891486096178563,0.0017538719306853228,1
cg13068215,2.1721486223541777e-4,-0.25833028179353107,2.81878055839346e-4
cg16258888,2.3156067648844873e-6,-0.6023917650385677,3.99022330169574e-6
cg01176047,2.321260117652409e-27,-0.5654953739166728,3.132772654783691e-26
cg01809217,0.0038846883336487105,-0.13248098060155156,0.004519633944045086
cg22879626,0.005710109321780064,-0.1418937273282888,0.006553030221661883
cg26427535,7.359286460244907e-5,-0.2775170556764726,1.0077204755221719e-4
cg27293357,5.06379573124626e-10,-0.4728296529240912,1.324437736218983e-9
cg06082598,3.2484356456272644e-6,-0.48048838366562163,5.47463629787532e-6
cg24546683,1.698216282183839e-6,-0.30150360455242886,2.981155950097957e-6
cg00340127,3.0565222527835737e-18,-0.5857139879277442,1.6013518759148723e-17
cg18190310,6.769711352269821e-9,-0.554759454457193,1.5752418001764398e-8
cg03002586,4.98767547218762e-41,-0.596342613053479,6.533252412964065e-39
cg11822088,1.4483046605089645e-14,-0.3794012502588162,5.5655807796779564e-14
cg23270529,6.654275897865611e-6,-0.6516520196439707,1.0691203275904083e-5
cg21526778,8.944104949087011e-39,-0.5977874972516112,6.858502295049904e-37
cg27259271,0.7927547392912473,0.015034842923872471,0.8245235790285661
cg22699026,0.7462789154582172,0.015260616407920646,0.7771951487661531
cg12211856,0.017900174061228083,-0.05704458908585969,0.01999840638496144
cg04221461,8.244271250117708e-11,-0.37769344127984467,2.3414285520115443e-10
cg17133045,1.4093602358961438e-19,-0.3916437619986377,8.059629552395914e-19
cg13808012,0.009839955542993337,-0.04982984054752171,0.011201082996646261
cg09324544,4.3215508923592994e-27,-0.3950669199257098,5.695669027664171e-26
cg18857402,3.9027673089822916e-33,-0.5346151421076679,1.045074357183036e-31
cg21304285,0.016133006737536416,-0.12266529865687714,0.018108038833149653
cg23484899,1.0170553979159455e-9,-0.39628413397177803,2.5646822963889387e-9
cg07556103,3.9286587999971413e-8,-0.14703298362940043,8.496983840506637e-8
cg17094624,8.380620706384078e-17,-0.6533719574163872,3.750161042883273e-16
cg26109154,3.3558081010579856e-5,-0.471541938854935,4.797668022444764e-5
cg14037082,2.967034334716375e-7,-0.10294918508858242,5.766574795698761e-7
cg21400442,6.964007207476149e-29,-0.5659442064642621,1.1296423229819483e-27
cg22729008,7.443648924626242e-18,-0.3784179352736944,3.7823601613989367e-17
cg13545909,9.19381780258348e-9,-0.5306489623405466,2.1102000861167796e-8
cg12446088,0.0029451839424759407,-0.08068538455254731,0.0034623869762765934
cg01822600,1.4479641777251334e-20,-0.38314554500643627,9.323341861917175e-20
cg12274113,2.3598404949195388e-21,-0.3359993727262247,1.631578243823468e-20
cg18199753,1.118475553691464e-18,-0.39268183981226923,6.028333096094248e-18
cg22229828,3.9266487166824245e-10,-0.3143423967289414,1.0399146601323783e-9
cg15831875,2.0064587600776243e-6,-0.4489274254712991,3.4859896274469127e-6
cg22673688,8.974060575361875e-16,-0.19585061729212538,3.70152571898178e-15
cg07311631,1.0177484018592722e-8,-0.19455959943587176,2.3233309254892992e-8
cg25025181,1.5943575239886914e-9,-0.4777576432910939,3.967081331812569e-9
cg23807924,4.657756483402527e-5,-0.38933654541872353,6.526275072674471e-5
cg07139495,1.5797628204263567e-13,-0.42597749927433026,5.517722314822492e-13
cg19749688,0.005020984081513574,-0.00521682028543791,0.005781843102739521
cg08944484,2.258665568260079e-6,-0.3365852454904179,3.900070433628202e-6
cg18866281,2.456849071423912e-4,-0.18466768284503612,3.1638964759481977e-4
cg15139304,5.394368515513228e-23,-0.24117940079984662,4.396280041386867e-22
cg11751688,3.761630209263462e-15,-0.20864662733981887,1.500205712299636e-14
cg13432253,6.118497179834119e-11,-0.376868863445702,1.7573771062227163e-10
cg13361585,1.3538838135230009e-8,-0.26571869764613965,3.033203178503721e-8
cg16276225,2.063438339036732e-28,-0.4647604820633643,3.136054484644115e-27
cg21397540,1.8844156818020232e-4,-0.1940757837234952,2.456730490880999e-4
cg18793688,1.3863134228742294e-21,-0.397042977975939,9.744628101620104e-21
cg05396897,0.08605038972578731,-0.012870547988854668,0.09353544295580102
cg18126557,2.3980717065383072e-17,-0.12412476558369548,1.1332064338739845e-16
cg19023876,3.5033542001938254e-6,-0.1636873141300851,5.8866120873774735e-6
cg09511177,3.0297067755659217e-4,-0.4392359313394941,3.8779327241120714e-4
cg12550241,2.613215214676011e-9,-0.5510223146395371,6.361463300372915e-9
cg16703466,1.29071871043188e-10,-0.5089339010050123,3.587219875615456e-10
cg07819756,7.863720088829823e-7,-0.05033027470163931,1.4451084738405132e-6
